id	name	type	type_id
994	New York Attorney General	ORG/GOV	6
995	Connecticut	GPE	1
997	U.S. Food and Drug Administration	ORG/GOV	6
998	Jens Weidmann	PERSON	0
999	Speech	EVENT	3
1000	Rate Increase	CONCEPT	8
1001	Proposals	CONCEPT	8
1002	Martha McSally	PERSON	0
1003	Brad Raffensperger	PERSON	0
1004	Jobless Claims	ECON_INDICATOR	9
1006	Gretchen Whitmer	PERSON	0
1008	Andrew McCabe	PERSON	0
1009	South Carolina	GPE	1
1010	Michelle Bowman	PERSON	0
1011	School Reopening	EVENT	3
1012	Cynthia Nixon	PERSON	0
1013	Lawrence Yun	PERSON	0
1014	Veterans Affairs Department	ORG/GOV	6
1015	Cuba	GPE	1
1016	SBA	ORG/GOV	6
1017	Crude Oil	PRODUCT	10
1018	Hackers	PERSON	0
1019	Ethiopia	GPE	1
1020	Kim Yo Jong	PERSON	0
1021	Diplomatic Relations	CONCEPT	8
1022	Consumer Banking	SECTOR	11
1023	Yields	ECON_INDICATOR	9
1024	Ricardo Rosselló	PERSON	0
1025	Individual investors	PERSON	0
1026	Denmark	GPE	1
1027	Cryptocurrency	FIN_INSTRUMENT	4
1028	GDP	ECON_INDICATOR	9
1029	Travis McMichael	PERSON	0
1030	U.S. Administration	ORG/GOV	6
1031	CIA	ORG/GOV	6
1034	Middle East	GPE	1
1035	Articles of Impeachment	CONCEPT	8
1037	Charles Scharf	PERSON	0
1038	House select committee	ORG/GOV	6
1039	Greenhouse Gas Emissions	CONCEPT	8
1040	Shooting Incident	EVENT	3
1041	Twitter account	PRODUCT	10
1042	Bill Gates	PERSON	0
1043	Finland	GPE	1
1044	U.S. Department of Justice	ORG/GOV	6
1046	allegations	CONCEPT	8
1047	Appeal	CONCEPT	8
1048	Music industry	SECTOR	11
1049	Oil Output	CONCEPT	8
1050	Response	CONCEPT	8
1051	Ralph Northam	PERSON	0
1052	Seoul	GPE	1
1054	Researchers	PERSON	0
1055	Richard Curtin	PERSON	0
1056	Sen. Lindsey Graham	PERSON	0
1058	Benny Gantz	PERSON	0
1059	Elvira Nabiullina	PERSON	0
1060	Oklahoma	GPE	1
1062	Guatemala	GPE	1
1063	S&P 500 Index	FIN_INSTRUMENT	4
1064	Sen. Amy Klobuchar	PERSON	0
1065	Wang Yi	PERSON	0
1066	Shenzhen	GPE	1
1067	Heat wave	EVENT	3
1068	Rick Scott	PERSON	0
1070	University of California	ORG	5
1072	Unemployment claims	ECON_INDICATOR	9
1073	Energy Prices	ECON_INDICATOR	9
1074	Carter Page	PERSON	0
1076	International Energy Agency	ORG	5
1078	Steve Bullock	PERSON	0
1079	Mr. Musk	PERSON	0
1080	Justice Clarence Thomas	PERSON	0
1081	Kris Kobach	PERSON	0
1083	Pat Gelsinger	PERSON	0
1084	economic data	CONCEPT	8
1085	Margrethe Vestager	PERSON	0
1086	Andrew Brunson	PERSON	0
1087	Emmerson Mnangagwa	PERSON	0
1089	Fumio Kishida	PERSON	0
1090	Senate Majority Leader Chuck Schumer	PERSON	0
1092	Hong Kong police	ORG/GOV	6
1093	New coronavirus	EVENT	3
1094	Chinese Economy	ECON_INDICATOR	9
1096	Philadelphia	GPE	1
1097	Donald J. Trump Foundation	ORG	5
1098	Gasoline	PRODUCT	10
1100	Hurricane Laura	EVENT	3
1101	Arif Naqvi	PERSON	0
1102	Saudis	GPE	1
1103	Prince Charles	PERSON	0
1104	Gross Domestic Product	ECON_INDICATOR	9
1105	Organization for Economic Cooperation and Development	ORG	5
1106	Infections	CONCEPT	8
1107	Federal Funds	FIN_INSTRUMENT	4
1108	Real Estate Sector	SECTOR	11
1109	Democratic Presidential Race	EVENT	3
1110	Central Asia	GPE	1
1111	Health	CONCEPT	8
1112	Foreign Exchange Reserves	FIN_INSTRUMENT	4
1113	Advertising Business	SECTOR	11
1114	Reserves	FIN_INSTRUMENT	4
1115	Republican Primary	EVENT	3
1116	Coronavirus spread	EVENT	3
1117	Tedros Adhanom Ghebreyesus	PERSON	0
1118	Bill Cosby	PERSON	0
1119	Gina Raimondo	PERSON	0
1120	Sergio Mattarella	PERSON	0
1121	Ebrahim Raisi	PERSON	0
1123	Jerome H. Powell	PERSON	0
1124	Ken Paxton	PERSON	0
1125	West Virginia	GPE	1
1126	Hope Hicks	PERSON	0
1128	ICE Dollar Index	FIN_INSTRUMENT	4
1129	Justin Amash	PERSON	0
1131	Federal Reserve Bank of Dallas	ORG/GOV	6
1132	Justice Neil Gorsuch	PERSON	0
1133	copper prices	FIN_INSTRUMENT	4
1134	U.S. Crude	PRODUCT	10
1135	Model 3	PRODUCT	10
1136	Technology Sector	SECTOR	11
1137	U.S. Centers for Disease Control and Prevention	ORG/GOV	6
1139	U.S. crude futures	FIN_INSTRUMENT	4
1140	Palestinian Authority	ORG/GOV	6
1141	Ilhan Omar	PERSON	0
1142	Ketanji Brown Jackson	PERSON	0
1143	government shutdown	EVENT	3
1144	WeChat	PRODUCT	10
1145	Scientists	PERSON	0
1146	Christopher Wray	PERSON	0
1147	EPA	ORG/GOV	6
1148	Hang Seng Index	FIN_INSTRUMENT	4
1149	Stanford University	ORG	5
1151	Missouri	GPE	1
1152	Borrowing	CONCEPT	8
1153	Immunity	CONCEPT	8
1154	Trade deals	CONCEPT	8
1155	Population growth	CONCEPT	8
1156	Bond-buying Program	FIN_INSTRUMENT	4
1157	Weapons	PRODUCT	10
1158	Access to Abortion	CONCEPT	8
1159	Executive Branch	ORG/GOV	6
1160	Brexit talks	EVENT	3
1161	Pfizer-BioNTech vaccine	PRODUCT	10
1162	Videogame industry	SECTOR	11
1163	Rate	ECON_INDICATOR	9
1164	Robert O’Brien	PERSON	0
1165	Job Cuts	CONCEPT	8
1166	Covid-19 Vaccine production	PRODUCT	10
1167	Legislative Agenda	CONCEPT	8
1168	Rally	EVENT	3
1169	Food Delivery	SECTOR	11
1170	Automotive	SECTOR	11
1171	Chinese Vice Premier Liu He	PERSON	0
1172	Jake Sullivan	PERSON	0
1173	House Oversight Committee	ORG/GOV	6
1174	U.S. Troops	ORG	5
1176	Democratic National Committee	ORG	5
1177	Republican	ORG	5
1178	Lawyers	PERSON	0
1179	Riksbank	ORG/GOV	6
1180	Nikolas Cruz	PERSON	0
1181	Senate Majority Leader	PERSON	0
1182	Manufacturers	ORG	5
1183	Kristalina Georgieva	PERSON	0
1184	Covid-19 cases	EVENT	3
1185	Capital Economics	ORG	5
1186	Crude prices	FIN_INSTRUMENT	4
1187	Wildfires	EVENT	3
1188	Kathy Hochul	PERSON	0
1189	Chancellor Angela Merkel	PERSON	0
1190	Cathie Wood	PERSON	0
1191	Housing market	SECTOR	11
1192	Michael Barr	PERSON	0
1193	Stephen Schwarzman	PERSON	0
1194	Chinese Leader Xi Jinping	PERSON	0
1195	Yemen	GPE	1
1197	Bill & Melinda Gates Foundation	ORG	5
1201	U.K. Economy	ECON_INDICATOR	9
1202	Roe v. Wade	EVENT	3
1203	Hungary	GPE	1
1204	Secretary of State Mike Pompeo	PERSON	0
1205	Chinese Communist Party	ORG	5
1208	U.S. Department of Labor	ORG/GOV	6
1209	U.S. Navy	ORG/GOV	6
1210	Kuwait	GPE	1
1211	James Willhite	PERSON	0
1213	NASA	ORG/GOV	6
1216	Premier Li Keqiang	PERSON	0
1217	U.S. stock futures	FIN_INSTRUMENT	4
1218	Betsy DeVos	PERSON	0
1219	Kellyanne Conway	PERSON	0
1220	VIX	FIN_INSTRUMENT	4
1221	Seema Verma	PERSON	0
1222	Paxlovid	PRODUCT	10
1223	energy sector	SECTOR	11
1224	Jelena McWilliams	PERSON	0
1225	Insurers	ORG	5
1226	Chinese goods	PRODUCT	10
1227	Attorney General William Barr	PERSON	0
1228	Marie Yovanovitch	PERSON	0
1230	Ivanka Trump	PERSON	0
1231	Cboe Volatility Index	FIN_INSTRUMENT	4
1232	Joseph Biden	PERSON	0
1233	Countries	GPE	1
1234	Washington, D.C.	GPE	1
1235	Portland	GPE	1
1236	Oil market	SECTOR	11
1238	Settlement	CONCEPT	8
1239	Loss	CONCEPT	8
1240	Policy Change	CONCEPT	8
1241	Stock Indexes	FIN_INSTRUMENT	4
1242	Gaming	SECTOR	11
1243	Compensation	CONCEPT	8
1244	Presidential Power	CONCEPT	8
1245	school shootings	EVENT	3
1246	Ukrainian Territory	GPE	1
1247	Investment Strategy	CONCEPT	8
1248	Data breach	EVENT	3
1249	Economy Sector	SECTOR	11
1250	Oil-and-Gas Sector	SECTOR	11
1251	Asia-Pacific region	GPE	1
1252	China Trade	CONCEPT	8
1253	Dollar Value	FIN_INSTRUMENT	4
1254	Narendra Modi	PERSON	0
1255	Attorney General Jeff Sessions	PERSON	0
1256	Adam Neumann	PERSON	0
1257	Chad Wolf	PERSON	0
1258	Wages Growth	ECON_INDICATOR	9
1259	Russian President	PERSON	0
1260	Kyle Rittenhouse	PERSON	0
1261	Mr. Kim	PERSON	0
1264	David Perdue	PERSON	0
1265	Wayne LaPierre	PERSON	0
1267	Thomas Barrack	PERSON	0
1268	Brian Moynihan	PERSON	0
1269	Stephen Paddock	PERSON	0
1270	SPACs	FIN_INSTRUMENT	4
1271	Yi Gang	PERSON	0
1273	American Petroleum Institute	ORG	5
1275	Technology stocks	FIN_INSTRUMENT	4
1276	Parag Agrawal	PERSON	0
1277	Investigators	PERSON	0
1278	Comex	ORG	5
1279	John Fetterman	PERSON	0
1280	Silver	FIN_INSTRUMENT	4
1281	Neera Tanden	PERSON	0
1282	Catholic Church	ORG	5
1284	South Korean Government	ORG/GOV	6
1285	League Party	ORG	5
1286	Maria Butina	PERSON	0
1287	Gaza	GPE	1
1288	Trade Talks with China	EVENT	3
1289	U.S. elections	EVENT	3
1290	Public Markets	SECTOR	11
1291	Benchmark rate	ECON_INDICATOR	9
1292	Abortion Restrictions	CONCEPT	8
1293	Letter	CONCEPT	8
1294	U.S. Department of State	ORG/GOV	6
1295	Presidential Primary	EVENT	3
1296	Pharmaceutical	SECTOR	11
1297	Iranian oil	PRODUCT	10
1298	Space Exploration	SECTOR	11
1299	Risk Management	CONCEPT	8
1300	pressure	CONCEPT	8
1301	Security Measures	CONCEPT	8
1302	Android operating system	PRODUCT	10
1303	Balance Sheet	FIN_INSTRUMENT	4
1304	Responsibility	CONCEPT	8
1305	Privacy Concerns	CONCEPT	8
1306	Lloyd Blankfein	PERSON	0
1307	Office of the Comptroller of the Currency	ORG/REG	7
1308	Yoon Suk-yeol	PERSON	0
1310	Brock Long	PERSON	0
1311	John Hickenlooper	PERSON	0
1312	Sherrod Brown	PERSON	0
1313	John Cornyn	PERSON	0
1314	Tech firms	SECTOR	11
1315	Colorado	GPE	1
1316	Michael Spavor	PERSON	0
1317	Afghan government	ORG/GOV	6
1318	Mahsa Amini	PERSON	0
1319	Australian dollar	FIN_INSTRUMENT	4
1321	Czech National Bank	ORG/GOV	6
1322	Special counsel Robert Mueller	PERSON	0
1323	Carlos Ghosn	PERSON	0
1324	Boston	GPE	1
1325	Democratic candidates	ORG	5
1326	Ben Bernanke	PERSON	0
1327	Russian	GPE	1
1329	Demand for oil	CONCEPT	8
1330	Supreme Leader Ayatollah Ali Khamenei	PERSON	0
1331	World	GPE	1
1332	Travis Kalanick	PERSON	0
1334	Comex division	ORG	5
1335	Covid-19 Treatment	PRODUCT	10
1337	Monkeypox	EVENT	3
1338	Tariffs on Chinese Goods	CONCEPT	8
1339	Energy Market	SECTOR	11
1340	Affordable Housing	CONCEPT	8
1341	Gun Laws	CONCEPT	8
1342	Dissent	CONCEPT	8
1343	Clinical trials	CONCEPT	8
1344	Media	SECTOR	11
1345	Public opinion	CONCEPT	8
1346	Government bond yields	FIN_INSTRUMENT	4
1347	North Korean Talks	EVENT	3
1348	China Policy	CONCEPT	8
1350	Insurance sector	SECTOR	11
1351	Manufacturing	SECTOR	11
1352	Chicago police	ORG	5
1354	Eurozone Economy	ECON_INDICATOR	9
1355	Timothy Sloan	PERSON	0
1357	Federal Emergency Management Agency	ORG/GOV	6
1358	American Civil Liberties Union	ORG	5
1360	Commodities	FIN_INSTRUMENT	4
1361	European Governments	ORG/GOV	6
1362	Jerome Corsi	PERSON	0
1364	North Korean leader Kim Jong Un	PERSON	0
1365	Richard Gates	PERSON	0
1367	U.A.E.	GPE	1
1368	Al-Qaeda	ORG	5
1369	Marco Rubio	PERSON	0
1370	Regulators	ORG/GOV	6
1371	Fed Chair Jerome Powell	PERSON	0
1372	Pat Toomey	PERSON	0
1373	Mayor Bill de Blasio	PERSON	0
1374	Michael Corbat	PERSON	0
1375	City Council	ORG/GOV	6
1379	Governance	CONCEPT	8
1380	Health sector	SECTOR	11
1381	Idlib	GPE	1
1382	trade agreement	CONCEPT	8
1383	Inventory	CONCEPT	8
1384	Free speech	CONCEPT	8
1385	New Law	CONCEPT	8
1386	Luhansk Region	GPE	1
1387	Ukraine Aid	CONCEPT	8
1388	Murder charges	CONCEPT	8
1389	White House Meeting	EVENT	3
1390	Market Share	CONCEPT	8
1391	Privacy	CONCEPT	8
1392	Economic Conditions	CONCEPT	8
1393	Consumer electronics	SECTOR	11
1394	Campaign Funds	CONCEPT	8
1396	New York Times	ORG	5
1397	Bahrain	GPE	1
1398	Ankara	GPE	1
1399	Dianne Feinstein	PERSON	0
1400	Andrea Stewart-Cousins	PERSON	0
1401	New Mexico	GPE	1
1402	Vice President Joe Biden	PERSON	0
1403	King Charles III	PERSON	0
1404	Jeffrey Rosen	PERSON	0
1405	Home Prices	ECON_INDICATOR	9
1406	Bond Yield	FIN_INSTRUMENT	4
1407	Yen	FIN_INSTRUMENT	4
1408	Residents	PERSON	0
1409	Federal Communications Commission	ORG/GOV	6
1410	Jacob Blake	PERSON	0
1411	Venezuelans	PERSON	0
1412	Harvard University	ORG	5
1413	Aluminum	PRODUCT	10
1414	Military	ORG/GOV	6
1416	People’s Liberation Army	ORG	5
1417	Government spending	CONCEPT	8
1420	Sanctions	CONCEPT	8
1421	Malcolm Turnbull	PERSON	0
1422	Patrick Crusius	PERSON	0
1425	U.S. Commerce Department	ORG/GOV	6
1426	Corporate bonds	FIN_INSTRUMENT	4
1427	Parents	PERSON	0
1428	Vaccine development	CONCEPT	8
1429	Interest-Rate	ECON_INDICATOR	9
1430	Transparency	CONCEPT	8
1431	Sen. Susan Collins	PERSON	0
1432	IMF	ORG/REG	7
1433	Brad Parscale	PERSON	0
1434	Chinese	GPE	1
1435	Judge Kavanaugh	PERSON	0
1436	Immigrants	PERSON	0
1437	U.S. foreign policy	CONCEPT	8
1438	Coronavirus Relief Plan	CONCEPT	8
1439	Palestine	GPE	1
1440	Sexual Harassment	CONCEPT	8
1441	Covid-19 infections	EVENT	3
1442	Gold market	SECTOR	11
1443	Expectations	CONCEPT	8
1444	Social Media Platforms	SECTOR	11
1445	Social Media Sector	SECTOR	11
1446	Economic Development	CONCEPT	8
1447	Market capitalization	ECON_INDICATOR	9
1448	Federal Reserve Interest Rate	ECON_INDICATOR	9
1449	Voting Rights	CONCEPT	8
1450	Votes	CONCEPT	8
1451	Lisa Murkowski	PERSON	0
1452	Bill Hwang	PERSON	0
1454	Reserve Bank of India	ORG/GOV	6
1455	Assad regime	ORG/GOV	6
1457	Sterling	FIN_INSTRUMENT	4
1458	Israeli military	ORG	5
1460	Doctors	PERSON	0
1462	Dr. Anthony Fauci	PERSON	0
1464	Gustavo Petro	PERSON	0
1466	Office of Management and Budget	ORG/GOV	6
1467	Jill Biden	PERSON	0
1468	SNB	ORG/GOV	6
1470	Dmitry Peskov	PERSON	0
1471	Empire	PRODUCT	10
1472	Debt	FIN_INSTRUMENT	4
1473	Richard Cordray	PERSON	0
1474	Thomas Lane	PERSON	0
1475	Russia’s central bank	ORG/GOV	6
1476	Russian Federation	GPE	1
1477	Sonia Sotomayor	PERSON	0
1478	New York City Council	ORG/GOV	6
1479	Zelensky	PERSON	0
1480	Prince Harry	PERSON	0
1481	Yoshihide Suga	PERSON	0
1482	Volatility	CONCEPT	8
1483	Leo Varadkar	PERSON	0
1484	China Communist Party	ORG	5
1485	Demonstrators	PERSON	0
1488	German Government	ORG/GOV	6
1489	Oxford Economics	ORG	5
1490	António Guterres	PERSON	0
1491	Biden Campaign	ORG	5
1492	Katherine Tai	PERSON	0
1493	Federal Prosecutors	ORG/GOV	6
1494	Storm	EVENT	3
1496	State and Local Governments	ORG/GOV	6
1497	Peter Praet	PERSON	0
1498	J. Christopher Giancarlo	PERSON	0
1499	Larry Fink	PERSON	0
1500	Shanghai Composite Index	FIN_INSTRUMENT	4
1502	Greg Lindberg	PERSON	0
1503	European Parliament	ORG/GOV	6
1505	Emerging markets	GPE	1
1506	Jane Fraser	PERSON	0
1507	Russians	GPE	1
1508	Austin	GPE	1
1509	Doug Ducey	PERSON	0
1510	Mozambique	GPE	1
1511	Giuliani	PERSON	0
1512	Authorities	ORG/GOV	6
1513	Sergei Skripal	PERSON	0
1516	Cyrus Vance Jr.	PERSON	0
1517	Ryan Zinke	PERSON	0
1518	King Salman	PERSON	0
1520	Central Bankers	PERSON	0
1522	Marvin Goodfriend	PERSON	0
1523	Stephane Bancel	PERSON	0
1524	Tom Cotton	PERSON	0
1525	Oath Keepers	ORG	5
1526	Kurt Volker	PERSON	0
1527	Transportation Security Administration	ORG/GOV	6
1528	Rohit Chopra	PERSON	0
1529	U.S. Citizenship and Immigration Services	ORG/GOV	6
1530	Utah	GPE	1
1531	Jeff Flake	PERSON	0
1532	Global markets	FIN_INSTRUMENT	4
1533	Terry McAuliffe	PERSON	0
1535	Mark Morgan	PERSON	0
1536	OECD	ORG/GOV	6
1537	Anderson Lee Aldrich	PERSON	0
1538	U.S.-China trade war	EVENT	3
1540	Schools	ORG	5
1541	Rick Perry	PERSON	0
1542	Melania Trump	PERSON	0
1543	Vision Fund	ORG	5
1544	Lisa Cook	PERSON	0
1545	Adel Abdul-Mahdi	PERSON	0
1546	U.S. Congress	ORG/GOV	6
1547	Syrian Democratic Forces	ORG	5
1548	NYSE	ORG	5
1549	Rand Paul	PERSON	0
1551	Bank Negara Malaysia	ORG/GOV	6
1553	US stocks	FIN_INSTRUMENT	4
1554	Campaign	ORG	5
1555	Money Management	SECTOR	11
1556	Campaign-finance violations	CONCEPT	8
1557	Software Industry	SECTOR	11
1558	Oil-and-Gas Industry	SECTOR	11
1559	Mining industry	SECTOR	11
1560	Points	CONCEPT	8
1561	Gun-Control Measures	CONCEPT	8
1562	House majority	CONCEPT	8
1563	Technology Shares	SECTOR	11
1564	Public Debt	FIN_INSTRUMENT	4
1565	Influence	CONCEPT	8
1566	Guidelines	CONCEPT	8
1567	Stocks and bonds	FIN_INSTRUMENT	4
1568	Tesla Shares	FIN_INSTRUMENT	4
1569	Easy-money policies	CONCEPT	8
1570	Role	CONCEPT	8
1571	Misinformation	CONCEPT	8
1572	Intellectual Property	CONCEPT	8
1573	Retirement	EVENT	3
1574	Fed Policy	CONCEPT	8
1575	Communication	CONCEPT	8
1576	Charges	CONCEPT	8
1577	Taiwan Strait	GPE	1
1578	warning	CONCEPT	8
1579	Executive Privilege	CONCEPT	8
1580	Covid-19 Data	CONCEPT	8
1581	Policy rate	ECON_INDICATOR	9
1582	Cloud Computing Business	SECTOR	11
1583	Insurance market	SECTOR	11
1584	Remain in Mexico policy	CONCEPT	8
1585	Pacific	GPE	1
1586	Brussels	GPE	1
1587	Profitability	CONCEPT	8
1588	Democratic presidential primary	EVENT	3
1589	Oil sector	SECTOR	11
1591	United Nations Security Council	ORG/GOV	6
1593	Jeremy Hunt	PERSON	0
1594	Martin Gruenberg	PERSON	0
1595	oil industry	SECTOR	11
1596	Executive Order	CONCEPT	8
1598	Penalties	CONCEPT	8
1599	Questions	CONCEPT	8
1600	Military Parade	EVENT	3
1601	Case	EVENT	3
1602	Primary Elections	EVENT	3
1603	Homeownership	CONCEPT	8
1604	Migration	CONCEPT	8
1605	New sanctions	CONCEPT	8
1606	Election Result	EVENT	3
1607	5G Network	PRODUCT	10
1608	Guns	PRODUCT	10
1609	Zero-Tolerance Policy	CONCEPT	8
1610	Turkey’s Economy	ECON_INDICATOR	9
1611	Crude output	CONCEPT	8
1612	User privacy	CONCEPT	8
1613	Energy Markets	SECTOR	11
1614	Covid-19 Vaccine Data	PRODUCT	10
1615	Firms	ORG	5
1617	U.S. Embassy	ORG/GOV	6
1618	Alaska	GPE	1
1619	Kevin Spacey	PERSON	0
1620	Federal Funds Futures	FIN_INSTRUMENT	4
1622	Tennessee	GPE	1
1623	Bill Nelson	PERSON	0
1625	Defense Secretary Jim Mattis	PERSON	0
1626	Federal Reserve Bank of Minneapolis	ORG/GOV	6
1627	Employment	CONCEPT	8
1629	Stanley Patrick Weber	PERSON	0
1630	Parliament	ORG/GOV	6
1631	Pension Funds	ORG	5
1632	Eric Schneiderman	PERSON	0
1633	Serbia	GPE	1
1634	Federal Reserve Chairman Jerome Powell	PERSON	0
1635	Maine	GPE	1
1636	John Roberts	PERSON	0
1637	Detroit	GPE	1
1638	Ken Cuccinelli	PERSON	0
1639	Gregory McMichael	PERSON	0
1640	Abdelaziz Bouteflika	PERSON	0
1644	Jeb Hensarling	PERSON	0
1646	Japanese Prime Minister Shinzo Abe	PERSON	0
1647	Energy Stocks	FIN_INSTRUMENT	4
1648	Hawaii	GPE	1
1650	Salvador Ramos	PERSON	0
1651	David DePape	PERSON	0
1652	Dina Powell	PERSON	0
1654	Foreign Investors	PERSON	0
1656	Noel Quinn	PERSON	0
1659	Ukrainians	PERSON	0
1662	Ukrainian Troops	ORG	5
1663	Candidates	PERSON	0
1664	William Ackman	PERSON	0
1665	U.S. Department of Health and Human Services	ORG/GOV	6
1666	AI	CONCEPT	8
1667	António Horta-Osório	PERSON	0
1668	Tsai Ing-wen	PERSON	0
1669	Bakhmut	GPE	1
1670	Short-term Rates	ECON_INDICATOR	9
1671	Concern	CONCEPT	8
1672	Economic Overhauls	CONCEPT	8
1673	Free Trade	CONCEPT	8
1674	Antitrust Investigation	EVENT	3
1675	Forecast	CONCEPT	8
1676	Investor behavior	CONCEPT	8
1677	Protection	CONCEPT	8
1678	Data Collection	CONCEPT	8
1679	Deal	CONCEPT	8
1680	Dialogue	CONCEPT	8
1681	Oil and Gas	SECTOR	11
1682	legal team	ORG	5
1683	Political Crisis	EVENT	3
1684	Rule of Law	CONCEPT	8
1685	Trade relations	CONCEPT	8
1686	Ride-Hailing Service	SECTOR	11
1687	Tax revenue	ECON_INDICATOR	9
1688	Direct Listing	CONCEPT	8
1689	Fed Meeting	EVENT	3
1690	Re-election	EVENT	3
1691	US Presidential Election	EVENT	3
1692	2016 U.S. election	EVENT	3
1693	Environment	CONCEPT	8
1694	Armed Forces	ORG	5
1695	Ukraine conflict	EVENT	3
1696	Online Advertising	SECTOR	11
1697	Retaliation	CONCEPT	8
1698	Hate crimes	CONCEPT	8
1699	Online Marketplaces	SECTOR	11
1700	Telecommunications Equipment	PRODUCT	10
1701	Steve Wynn	PERSON	0
1703	Geoffrey Berman	PERSON	0
1705	Nickel	PRODUCT	10
1706	Chinese officials	PERSON	0
1707	Greg Craig	PERSON	0
1708	Ian Shepherdson	PERSON	0
1709	Sebastian Kurz	PERSON	0
1710	Republican senators	ORG	5
1711	Shanghai Composite	FIN_INSTRUMENT	4
1712	Federal Reserve Bank of Kansas City	ORG/GOV	6
1713	Russian Oil	PRODUCT	10
1714	Trucking companies	ORG	5
1715	Gabriel Boric	PERSON	0
1716	Manhattan U.S. attorney’s office	ORG/GOV	6
1717	DHS	ORG/GOV	6
1718	Syrian government	ORG/GOV	6
1719	Abu Bakr al-Baghdadi	PERSON	0
1720	Philip Jefferson	PERSON	0
1721	Republican lawmakers	ORG	5
1724	Border Patrol	ORG/GOV	6
1725	Corporate Earnings	CONCEPT	8
1726	Russian Invasion	EVENT	3
1727	Jim Jordan	PERSON	0
1729	Brad Smith	PERSON	0
1730	House Ways and Means Committee	ORG/GOV	6
1731	Michael Kovrig	PERSON	0
1732	Iowa	GPE	1
1733	Brexit Deal	EVENT	3
1734	Abiy Ahmed	PERSON	0
1735	Tulsi Gabbard	PERSON	0
1736	Economic outlook	CONCEPT	8
1737	U.S. trade representative	ORG/GOV	6
1738	Jacinda Ardern	PERSON	0
1739	Laurence Fink	PERSON	0
1740	Children	PERSON	0
1741	Atlanta	GPE	1
1742	Mehmet Oz	PERSON	0
1743	Reserve Bank of New Zealand	ORG/GOV	6
1744	Joko Widodo	PERSON	0
1746	Gennadiy Goldberg	PERSON	0
1749	Sinaloa cartel	ORG	5
1750	Marjorie Taylor Greene	PERSON	0
1752	ICE	ORG/GOV	6
1753	CFTC	ORG/REG	7
1754	Prince Philip	PERSON	0
1755	CNN	ORG	5
1756	Democratic Presidential Debate	EVENT	3
1757	Performance	CONCEPT	8
1758	Yemen war	EVENT	3
1759	Mask Mandates	CONCEPT	8
1760	Hollywood	SECTOR	11
1761	Outbreaks	EVENT	3
1762	Economic Agenda	CONCEPT	8
1763	Security Concerns	CONCEPT	8
1764	Aviation Sector	SECTOR	11
1765	Political Power	CONCEPT	8
1766	Trade Deal with China	EVENT	3
1767	Expenses	CONCEPT	8
1768	Coronavirus Cases Data	CONCEPT	8
1769	Penalty	CONCEPT	8
1770	National Elections	EVENT	3
1771	Re-election campaign	EVENT	3
1772	Gun violence	CONCEPT	8
1773	Spending Plan	CONCEPT	8
1774	Vaccine Production	SECTOR	11
1775	Rule	CONCEPT	8
1776	November Election	EVENT	3
1777	Covid-19 Vaccine Doses	PRODUCT	10
1778	Consumer Goods	SECTOR	11
1779	Carolinas	GPE	1
1780	Vaccine Manufacturing	SECTOR	11
1781	Southern and Eastern Ukraine	GPE	1
1782	Brian Armstrong	PERSON	0
1783	Manufacturing Activity	CONCEPT	8
1784	White House Officials	ORG/GOV	6
1785	Caldor Fire	EVENT	3
1786	Papua New Guinea	GPE	1
1787	Venezuelan Government	ORG/GOV	6
1788	Peiter Zatko	PERSON	0
1789	John C. Williams	PERSON	0
1790	Florence	EVENT	3
1791	California Sen. Kamala Harris	PERSON	0
1792	Calpers	ORG	5
1793	Turkish Central Bank	ORG/REG	7
1795	Champlain Towers South	ORG	5
1796	Bond market	FIN_INSTRUMENT	4
1797	Ron Wyden	PERSON	0
1799	Bob Corker	PERSON	0
1800	New York City Police Department	ORG	5
1801	Prosecutors	ORG/GOV	6
1802	Whistleblower	PERSON	0
1804	Plan	CONCEPT	8
1806	Congo	GPE	1
1807	App Store	PRODUCT	10
1808	Ren Zhengfei	PERSON	0
1809	Robert Kraft	PERSON	0
1810	Saad Hariri	PERSON	0
1812	Nigel Farage	PERSON	0
1813	Proud Boys	ORG	5
1814	Mr. Xi	PERSON	0
1815	Financial Industry Regulatory Authority	ORG/REG	7
1817	Prime Minister Theresa May	PERSON	0
1818	Mariupol	GPE	1
1819	Workers	PERSON	0
1820	Justice Anthony Kennedy	PERSON	0
1821	U.S. Immigration and Customs Enforcement	ORG/GOV	6
1822	Lenders	ORG	5
1823	Baltimore	GPE	1
1825	Brexit Party	ORG	5
1827	Ngozi Okonjo-Iweala	PERSON	0
1828	Jay Inslee	PERSON	0
1830	Rohingya	PERSON	0
1831	U.S. Stock	FIN_INSTRUMENT	4
1832	Daniel Zhang	PERSON	0
1833	U.S. Stock Indexes	FIN_INSTRUMENT	4
1834	David Pecker	PERSON	0
1835	United States of America	GPE	1
1836	John Kerry	PERSON	0
1837	State	GPE	1
1839	Tokyo	GPE	1
1840	Portugal	GPE	1
1841	Arkansas	GPE	1
1844	trade talks	EVENT	3
1845	Big Banks	ORG	5
1846	Prayuth Chan-ocha	PERSON	0
1847	Claire McCaskill	PERSON	0
1848	National Institutes of Health	ORG/GOV	6
1849	Revenue growth	ECON_INDICATOR	9
1851	Conspiracy Theory	CONCEPT	8
1852	Leon Black	PERSON	0
